3871.9	.0001036
3871.8	.0000773
3871.7	.0000456
3871.5	.0000129
3871.4	-.0000161
3871.3	-.0000376
3871.2	-.0000506
3871.1	-.0000576
3870.9	-.000065
3870.8	-.0000801
3870.7	-.000109
3870.6	-.0001529
3870.5	-.0002074
3870.3	-.0002629
3870.2	-.0003076
3870.1	-.0003313
3870	-.0003291
3869.8	-.0003029
3869.7	-.0002599
3869.6	-.0002102
3869.5	-.000162
3869.4	-.0001203
3869.2	-.0000853
3869.1	-.0000541
3869	-.0000236
3868.9	7.97E-06
3868.8	.0000394
3868.6	.0000681
3868.5	.0000907
3868.4	.000106
3868.3	.0001148
3868.2	.0001202
3868	.000126
3867.9	.0001344
3867.8	.0001454
3867.7	.0001568
3867.6	.0001649
3867.4	.0001666
3867.3	.0001604
3867.2	.0001474
3867.1	.0001302
3867	.0001118
3866.8	.0000948
3866.7	.0000806
3866.6	.0000691
3866.5	.0000596
3866.4	.0000514
3866.2	.0000439
3866.1	.000036
3866	.0000268
3865.9	.0000143
3865.7	-3.24E-06
3865.6	-.0000269
3865.5	-.0000557
3865.4	-.0000858
3865.3	-.0001104
3865.1	-.000122
3865	-.0001139
3864.9	-.0000838
3864.8	-.0000336
3864.7	.0000291
3864.5	.0000943
3864.4	.0001509
3864.3	.0001911
3864.2	.0002111
3864.1	.0002123
3863.9	.0002004
3863.8	.0001827
3863.7	.0001664
3863.6	.0001566
3863.5	.0001546
3863.3	.0001591
3863.2	.0001667
3863.1	.0001733
3863	.0001765
3862.9	.0001756
3862.7	.0001713
3862.6	.0001658
3862.5	.0001609
3862.4	.000158
3862.3	.0001565
3862.1	.0001553
3862	.0001526
3861.9	.0001476
3861.8	.0001406
3861.7	.0001337
3861.5	.0001296
3861.4	.0001311
3861.3	.0001391
3861.2	.0001534
3861	.0001711
3860.9	.0001888
3860.8	.0002029
3860.7	.0002109
3860.6	.0002126
3860.4	.0002096
3860.3	.000205
3860.2	.0002024
3860.1	.0002046
3860	.000213
3859.8	.0002269
3859.7	.0002442
3859.6	.0002617
3859.5	.0002758
3859.4	.0002838
3859.2	.0002847
3859.1	.0002789
3859	.000269
3858.9	.000258
3858.8	.0002494
3858.6	.000245
3858.5	.0002451
3858.4	.0002469
3858.3	.0002466
3858.2	.0002395
3858	.0002226
3857.9	.0001953
3857.8	.0001605
3857.7	.0001239
3857.6	.0000925
3857.4	.0000726
3857.3	.0000683
3857.2	.00008
3857.1	.0001052
3857	.0001389
3856.8	.0001757
3856.7	.0002105
3856.6	.0002406
3856.5	.0002642
3856.3	.0002811
3856.2	.0002916
3856.1	.0002956
3856	.0002931
3855.9	.000284
3855.7	.000268
3855.6	.0002452
3855.5	.0002152
3855.4	.0001767
3855.3	.0001273
3855.1	.0000647
3855	-.000014
3854.9	-.00011
3854.8	-.0002209
3854.7	-.0003404
3854.5	-.0004588
3854.4	-.0005626
3854.3	-.0006389
3854.2	-.0006773
3854.1	-.0006733
3853.9	-.0006288
3853.8	-.0005523
3853.7	-.0004556
3853.6	-.000351
3853.5	-.0002488
3853.3	-.0001566
3853.2	-.0000784
3853.1	-.0000173
3853	.0000248
3852.9	.0000455
3852.7	.0000433
3852.6	.000018
3852.5	-.000027
3852.4	-.0000835
3852.3	-.000139
3852.1	-.0001787
3852	-.0001892
3851.9	-.0001633
3851.8	-.0001023
3851.6	-.0000165
3851.5	.0000772
3851.4	.0001613
3851.3	.0002217
3851.2	.0002517
3851	.0002534
3850.9	.0002354
3850.8	.0002097
3850.7	.0001873
3850.6	.0001744
3850.4	.0001726
3850.3	.0001784
3850.2	.0001866
3850.1	.0001931
3850	.0001964
3849.8	.000198
3849.7	.0002008
3849.6	.0002074
3849.5	.0002184
3849.4	.0002318
3849.2	.0002445
3849.1	.0002535
3849	.0002573
3848.9	.0002566
3848.8	.0002536
3848.6	.0002511
3848.5	.0002501
3848.4	.0002504
3848.3	.00025
3848.2	.0002466
3848	.0002384
3847.9	.0002258
3847.8	.0002097
3847.7	.0001924
3847.5	.0001753
3847.4	.0001588
3847.3	.0001424
3847.2	.0001253
3847.1	.000107
3846.9	.0000889
3846.8	.0000728
3846.7	.0000612
3846.6	.0000562
3846.5	.000058
3846.3	.0000655
3846.2	.0000763
3846.1	.0000879
3846	.0000989
3845.9	.0001084
3845.7	.0001165
3845.6	.0001237
3845.5	.0001302
3845.4	.0001354
3845.3	.000139
3845.1	.0001399
3845	.0001389
3844.9	.0001366
3844.8	.0001341
3844.7	.0001317
3844.5	.0001286
3844.4	.0001227
3844.3	.0001114
3844.2	.000093
3844.1	.0000674
3843.9	.000037
3843.8	6.76E-06
3843.7	-.0000178
3843.6	-.0000317
3843.5	-.0000321
3843.3	-.0000188
3843.2	5.12E-06
3843.1	.0000351
3843	.0000661
3842.8	.0000934
3842.7	.0001143
3842.6	.0001276
3842.5	.0001332
3842.4	.0001326
3842.2	.0001272
3842.1	.0001183
3842	.000107
3841.9	.000094
3841.8	.0000795
3841.6	.0000644
3841.5	.0000492
3841.4	.0000357
3841.3	.0000253
3841.2	.0000206
3841	.0000229
3840.9	.0000327
3840.8	.0000486
3840.7	.000068
3840.6	.0000862
3840.4	.0000993
3840.3	.0001043
3840.2	.0000998
3840.1	.0000869
3840	.0000684
3839.8	.0000472
3839.7	.0000262
3839.6	6.67E-06
3839.5	-.0000114
3839.4	-.0000288
3839.2	-.0000467
3839.1	-.0000663
3839	-.0000888
3838.9	-.0001155
3838.8	-.0001484
3838.6	-.0001902
3838.5	-.0002431
3838.4	-.0003076
3838.3	-.0003808
3838.1	-.0004553
3838	-.0005198
3837.9	-.0005609
3837.8	-.0005666
3837.7	-.0005301
3837.5	-.0004524
3837.4	-.0003425
3837.3	-.0002149
3837.2	-.000086
3837.1	.0000296
3836.9	.0001221
3836.8	.0001869
3836.7	.0002245
3836.6	.0002391
3836.5	.0002364
3836.3	.0002219
3836.2	.0001998
3836.1	.0001725
3836	.0001412
3835.9	.0001067
3835.7	.0000693
3835.6	.0000307
3835.5	-6.55E-06
3835.4	-.0000395
3835.3	-.0000646
3835.1	-.0000784
3835	-.0000787
3834.9	-.0000651
3834.8	-.0000393
3834.7	-5.15E-06
3834.5	.0000318
3834.4	.0000662
3834.3	.0000932
3834.2	.0001098
3834	.0001153
3833.9	.0001108
3833.8	.0000978
3833.7	.0000784
3833.6	.0000546
3833.4	.0000277
3833.3	-6.79E-07
3833.2	-.0000278
3833.1	-.0000506
3833	-.0000656
3832.8	-.00007
3832.7	-.0000639
3832.6	-.0000497
3832.5	-.0000327
3832.4	-.00002
3832.2	-.0000178
3832.1	-.0000293
