# Output from icenk version 1.01 on Tue Oct  6 12:29:24 2020
# 
# Amorphous CH3OH at 10K, n=1.314, h=1.02 microns, measured on a KBr substrate
# 
# Spectrum file          "example1-spectrum.txt"
# Substrate n and k from "kbr-nk.txt"
# Sample thickness       1.020 microns
# Sample visible index   1.314 at a wavelength of 670.0 nm
# Input parameters from  "icenk-inputfile.txt"
# 
# If this code is used in your research, please cite Gerakines, P.A., and Hudson, R. L. 2020. A Modified Algorithm and Open-source Computational Package for the Determination of Infrared Optical Constants Relevant to Astrophysics. ApJ, 901, 52.
# 
# For the original Python code, calculation details, and general information
# from our group - please visit http://science.gsfc.nasa.gov/691/cosmicice
# 
# Wavnum [cm-1]    Abs(Calculated)           n                  k       
# -------------    ---------------    ---------------    ---------------
# 
3.494400000e+03    6.964428432e-03    1.291589591e+00    3.891639726e-03
3.494500000e+03    6.947329255e-03    1.291600275e+00    3.882339944e-03
3.494600000e+03    6.930330101e-03    1.291611697e+00    3.873085053e-03
3.494700000e+03    6.921030767e-03    1.291622438e+00    3.867886294e-03
3.494800000e+03    6.911731222e-03    1.291626068e+00    3.862767497e-03
3.494900000e+03    6.889431879e-03    1.291627691e+00    3.850837691e-03
3.495000000e+03    6.862132714e-03    1.291631763e+00    3.836252829e-03
3.495100000e+03    6.828733681e-03    1.291636116e+00    3.818459177e-03
3.495200000e+03    6.789834975e-03    1.291647544e+00    3.797696420e-03
3.495300000e+03    6.768236010e-03    1.291662161e+00    3.785992438e-03
3.495400000e+03    6.746636717e-03    1.291665804e+00    3.774411822e-03
3.495500000e+03    6.701437966e-03    1.291671491e+00    3.750405018e-03
3.495600000e+03    6.657139501e-03    1.291687195e+00    3.726760704e-03
3.495700000e+03    6.616941033e-03    1.291705683e+00    3.705241488e-03
3.495800000e+03    6.583042652e-03    1.291731222e+00    3.686955856e-03
3.495900000e+03    6.569893814e-03    1.291755743e+00    3.679587712e-03
3.496000000e+03    6.556744740e-03    1.291772368e+00    3.672308191e-03
3.496100000e+03    6.537945826e-03    1.291790537e+00    3.662042846e-03
3.496200000e+03    6.525146827e-03    1.291809889e+00    3.654918010e-03
3.496300000e+03    6.515747697e-03    1.291827280e+00    3.649602190e-03
3.496400000e+03    6.507548513e-03    1.291843610e+00    3.644929165e-03
3.496500000e+03    6.502899209e-03    1.291858489e+00    3.642138023e-03
3.496600000e+03    6.498249785e-03    1.291869262e+00    3.639392808e-03
3.496700000e+03    6.486850453e-03    1.291878558e+00    3.633117592e-03
3.496800000e+03    6.473151209e-03    1.291889128e+00    3.625620174e-03
3.496900000e+03    6.457851998e-03    1.291899801e+00    3.617281466e-03
3.497000000e+03    6.441652888e-03    1.291913122e+00    3.608441044e-03
3.497100000e+03    6.433753617e-03    1.291926837e+00    3.603957402e-03
3.497200000e+03    6.425854198e-03    1.291935566e+00    3.599529413e-03
3.497300000e+03    6.410854932e-03    1.291944580e+00    3.591368637e-03
3.497400000e+03    6.396855696e-03    1.291955220e+00    3.583715677e-03
3.497500000e+03    6.383056442e-03    1.291965444e+00    3.576172876e-03
3.497600000e+03    6.369057229e-03    1.291976829e+00    3.568512636e-03
3.497700000e+03    6.361307884e-03    1.291988193e+00    3.564136174e-03
3.497800000e+03    6.353558380e-03    1.291994171e+00    3.559819625e-03
3.497900000e+03    6.336059066e-03    1.291999847e+00    3.550385433e-03
3.498000000e+03    6.316359863e-03    1.292007641e+00    3.539772833e-03
3.498100000e+03    6.294960788e-03    1.292018602e+00    3.528232977e-03
3.498200000e+03    6.283961546e-03    1.292031059e+00    3.522139521e-03
3.498300000e+03    6.272962112e-03    1.292037216e+00    3.516116075e-03
3.498400000e+03    6.252162918e-03    1.292044514e+00    3.504933583e-03
3.498500000e+03    6.233363775e-03    1.292054978e+00    3.494767132e-03
3.498600000e+03    6.216964583e-03    1.292065405e+00    3.485862109e-03
3.498700000e+03    6.202365383e-03    1.292076841e+00    3.477891762e-03
3.498800000e+03    6.195116000e-03    1.292087162e+00    3.473793941e-03
3.498900000e+03    6.187866442e-03    1.292091729e+00    3.469759827e-03
3.499000000e+03    6.171467019e-03    1.292094411e+00    3.460942045e-03
3.499100000e+03    6.150867720e-03    1.292098401e+00    3.449904991e-03
3.499200000e+03    6.125568523e-03    1.292102448e+00    3.436400085e-03
3.499300000e+03    6.095669573e-03    1.292111635e+00    3.420424092e-03
3.499400000e+03    6.079320417e-03    1.292123254e+00    3.411536639e-03
3.499500000e+03    6.062970999e-03    1.292126189e+00    3.402745263e-03
3.499600000e+03    6.029771976e-03    1.292130550e+00    3.385092148e-03
3.499700000e+03    5.997773114e-03    1.292141192e+00    3.368000984e-03
3.499800000e+03    5.968274231e-03    1.292152765e+00    3.352213063e-03
3.499900000e+03    5.940875420e-03    1.292168298e+00    3.337485023e-03
3.500000000e+03    5.927626310e-03    1.292183556e+00    3.330189147e-03
3.500100000e+03    5.914376946e-03    1.292190417e+00    3.322985936e-03
3.500200000e+03    5.887477865e-03    1.292197131e+00    3.308619406e-03
3.500300000e+03    5.859578923e-03    1.292207929e+00    3.293683984e-03
3.500400000e+03    5.830880028e-03    1.292219607e+00    3.278319874e-03
3.500500000e+03    5.802881268e-03    1.292236372e+00    3.263268368e-03
3.500600000e+03    5.789782213e-03    1.292253575e+00    3.256033707e-03
3.500700000e+03    5.776682934e-03    1.292263312e+00    3.248881305e-03
3.500800000e+03    5.753883892e-03    1.292274192e+00    3.236625803e-03
3.500900000e+03    5.734384864e-03    1.292287885e+00    3.226072220e-03
3.501000000e+03    5.717185762e-03    1.292300634e+00    3.216736740e-03
3.501100000e+03    5.700386675e-03    1.292314243e+00    3.207602382e-03
3.501200000e+03    5.691187416e-03    1.292327272e+00    3.202463399e-03
3.501300000e+03    5.681987958e-03    1.292333767e+00    3.197396167e-03
3.501400000e+03    5.660888718e-03    1.292339126e+00    3.186096914e-03
3.501500000e+03    5.636889622e-03    1.292347388e+00    3.173244850e-03
3.501600000e+03    5.610090607e-03    1.292356309e+00    3.158917071e-03
3.501700000e+03    5.581891768e-03    1.292370233e+00    3.143800941e-03
3.501800000e+03    5.567492678e-03    1.292385293e+00    3.135914382e-03
3.501900000e+03    5.553093338e-03    1.292392067e+00    3.128118659e-03
3.502000000e+03    5.523994326e-03    1.292399449e+00    3.112603925e-03
3.502100000e+03    5.494695461e-03    1.292411681e+00    3.096932323e-03
3.502200000e+03    5.465496624e-03    1.292424846e+00    3.081303976e-03
3.502300000e+03    5.436597925e-03    1.292442933e+00    3.065780393e-03
3.502400000e+03    5.422848943e-03    1.292462040e+00    3.058194834e-03
3.502500000e+03    5.409099717e-03    1.292473066e+00    3.050697681e-03
3.502600000e+03    5.383700797e-03    1.292486096e+00    3.037067637e-03
3.502700000e+03    5.361601916e-03    1.292502796e+00    3.025129698e-03
3.502800000e+03    5.342903025e-03    1.292521498e+00    3.014954349e-03
3.502900000e+03    5.334953889e-03    1.292539620e+00    3.010425026e-03
3.503000000e+03    5.327004579e-03    1.292551833e+00    3.005960182e-03
3.503100000e+03    5.312405399e-03    1.292563774e+00    2.998010492e-03
3.503200000e+03    5.297606255e-03    1.292576723e+00    2.989945479e-03
3.503300000e+03    5.281307132e-03    1.292589399e+00    2.981097220e-03
3.503400000e+03    5.263708120e-03    1.292604785e+00    2.971538339e-03
3.503500000e+03    5.254708948e-03    1.292620969e+00    2.966481966e-03
3.503600000e+03    5.245709631e-03    1.292632188e+00    2.961479708e-03
3.503700000e+03    5.228810514e-03    1.292644617e+00    2.952321580e-03
3.503800000e+03    5.214911430e-03    1.292660218e+00    2.944703053e-03
3.503900000e+03    5.204912263e-03    1.292675867e+00    2.939129787e-03
3.504000000e+03    5.199013013e-03    1.292691538e+00    2.935706764e-03
3.504100000e+03    5.197363606e-03    1.292705018e+00    2.934536377e-03
3.504200000e+03    5.195714130e-03    1.292716094e+00    2.933392089e-03
3.504300000e+03    5.193814609e-03    1.292725561e+00    2.932134201e-03
3.504400000e+03    5.191015053e-03    1.292733142e+00    2.930424882e-03
3.504500000e+03    5.185515500e-03    1.292739003e+00    2.927318535e-03
3.504600000e+03    5.176316031e-03    1.292744951e+00    2.922271477e-03
3.504700000e+03    5.169366525e-03    1.292751339e+00    2.918399685e-03
3.504800000e+03    5.162416889e-03    1.292753280e+00    2.914576021e-03
3.504900000e+03    5.144017446e-03    1.292753645e+00    2.904766577e-03
3.505000000e+03    5.120918201e-03    1.292757226e+00    2.892459034e-03
3.505100000e+03    5.094219057e-03    1.292761764e+00    2.878254605e-03
3.505200000e+03    5.065120137e-03    1.292772059e+00    2.862730919e-03
3.505300000e+03    5.050120966e-03    1.292783977e+00    2.854582223e-03
3.505400000e+03    5.035121561e-03    1.292787945e+00    2.846519440e-03
3.505500000e+03    5.005622491e-03    1.292792921e+00    2.830845524e-03
3.505600000e+03    4.977523546e-03    1.292803060e+00    2.815850910e-03
3.505700000e+03    4.950924568e-03    1.292813211e+00    2.801643289e-03
3.505800000e+03    4.924825686e-03    1.292826862e+00    2.787661053e-03
3.505900000e+03    4.911076534e-03    1.292840303e+00    2.780155016e-03
3.506000000e+03    4.897327133e-03    1.292845267e+00    2.772740337e-03
3.506100000e+03    4.866728051e-03    1.292849016e+00    2.756507870e-03
3.506200000e+03    4.831729221e-03    1.292858030e+00    2.737913899e-03
3.506300000e+03    4.792730518e-03    1.292868544e+00    2.717208604e-03
3.506400000e+03    4.751332133e-03    1.292887987e+00    2.695151158e-03
3.506500000e+03    4.731083380e-03    1.292910198e+00    2.684149198e-03
3.506600000e+03    4.710834344e-03    1.292922801e+00    2.673250747e-03
3.506700000e+03    4.674535765e-03    1.292939396e+00    2.653899668e-03
3.506800000e+03    4.646237253e-03    1.292963890e+00    2.638657493e-03
3.506900000e+03    4.627138563e-03    1.292989063e+00    2.628229891e-03
3.507000000e+03    4.617639699e-03    1.293015198e+00    2.622823101e-03
3.507100000e+03    4.616840526e-03    1.293037212e+00    2.622019351e-03
3.507200000e+03    4.616041277e-03    1.293056587e+00    2.621243955e-03
3.507300000e+03    4.618841897e-03    1.293074236e+00    2.622373365e-03
3.507400000e+03    4.622742394e-03    1.293088391e+00    2.624116376e-03
3.507500000e+03    4.624142855e-03    1.293099644e+00    2.624580503e-03
3.507600000e+03    4.622593358e-03    1.293110124e+00    2.623507402e-03
3.507700000e+03    4.621043802e-03    1.293118681e+00    2.622454885e-03
3.507800000e+03    4.612844332e-03    1.293125249e+00    2.617939880e-03
3.507900000e+03    4.600145006e-03    1.293133551e+00    2.611049375e-03
3.508000000e+03    4.584945767e-03    1.293142890e+00    2.602838693e-03
3.508100000e+03    4.569346640e-03    1.293155800e+00    2.594381065e-03
3.508200000e+03    4.562197348e-03    1.293169183e+00    2.590345239e-03
3.508300000e+03    4.555047935e-03    1.293178538e+00    2.586352454e-03
3.508400000e+03    4.542748648e-03    1.293188352e+00    2.579657582e-03
3.508500000e+03    4.532149357e-03    1.293199338e+00    2.573841147e-03
3.508600000e+03    4.521750033e-03    1.293209261e+00    2.568141119e-03
3.508700000e+03    4.509850761e-03    1.293219966e+00    2.561647577e-03
3.508800000e+03    4.502501402e-03    1.293230931e+00    2.557534691e-03
3.508900000e+03    4.495151910e-03    1.293237447e+00    2.553469193e-03
3.509000000e+03    4.477552626e-03    1.293243512e+00    2.544040770e-03
3.509100000e+03    4.457953494e-03    1.293253352e+00    2.533525633e-03
3.509200000e+03    4.438654398e-03    1.293264548e+00    2.523153901e-03
3.509300000e+03    4.421455359e-03    1.293279311e+00    2.513844827e-03
3.509400000e+03    4.414506090e-03    1.293293609e+00    2.509908662e-03
3.509500000e+03    4.407556684e-03    1.293303347e+00    2.506020943e-03
3.509600000e+03    4.396557364e-03    1.293312958e+00    2.500014196e-03
3.509700000e+03    4.386458021e-03    1.293322526e+00    2.494479544e-03
3.509800000e+03    4.374658672e-03    1.293330577e+00    2.488071156e-03
3.509900000e+03    4.358859443e-03    1.293339879e+00    2.479555698e-03
3.510000000e+03    4.348460143e-03    1.293350634e+00    2.473852696e-03
3.510100000e+03    4.338060676e-03    1.293355768e+00    2.468209252e-03
3.510200000e+03    4.313361534e-03    1.293361401e+00    2.455074391e-03
3.510300000e+03    4.287662587e-03    1.293373041e+00    2.441353567e-03
3.510400000e+03    4.264163659e-03    1.293386868e+00    2.428762289e-03
3.510500000e+03    4.245564749e-03    1.293404954e+00    2.418692143e-03
3.510600000e+03    4.239415535e-03    1.293421745e+00    2.415153584e-03
3.510700000e+03    4.233266187e-03    1.293434047e+00    2.411662493e-03
3.510800000e+03    4.225966864e-03    1.293446254e+00    2.407570729e-03
3.510900000e+03    4.220667453e-03    1.293457041e+00    2.404541029e-03
3.511000000e+03    4.214168007e-03    1.293465673e+00    2.400906082e-03
3.511100000e+03    4.203668637e-03    1.293473995e+00    2.395181015e-03
3.511200000e+03    4.195919238e-03    1.293483295e+00    2.390885398e-03
3.511300000e+03    4.188169694e-03    1.293487761e+00    2.386640720e-03
3.511400000e+03    4.168370404e-03    1.293491885e+00    2.376093346e-03
3.511500000e+03    4.146071282e-03    1.293500020e+00    2.364196235e-03
3.511600000e+03    4.123172221e-03    1.293509690e+00    2.351969769e-03
3.511700000e+03    4.101173256e-03    1.293523402e+00    2.340172755e-03
3.511800000e+03    4.090774059e-03    1.293537648e+00    2.334441285e-03
3.511900000e+03    4.080374671e-03    1.293545457e+00    2.328777476e-03
3.512000000e+03    4.060375518e-03    1.293554117e+00    2.318081669e-03
3.512100000e+03    4.040676421e-03    1.293564986e+00    2.307520426e-03
3.512200000e+03    4.020377413e-03    1.293578389e+00    2.296619447e-03
3.512300000e+03    4.010128215e-03    1.293592766e+00    2.290967542e-03
3.512400000e+03    3.999878837e-03    1.293600935e+00    2.285380774e-03
3.512500000e+03    3.979579693e-03    1.293609733e+00    2.274529564e-03
3.512600000e+03    3.959980627e-03    1.293621662e+00    2.264012634e-03
3.512700000e+03    3.941081549e-03    1.293633743e+00    2.253861012e-03
3.512800000e+03    3.922482538e-03    1.293648296e+00    2.243841260e-03
3.512900000e+03    3.912833333e-03    1.293662902e+00    2.238503832e-03
3.513000000e+03    3.903183960e-03    1.293671652e+00    2.233227699e-03
3.513100000e+03    3.882584813e-03    1.293680118e+00    2.222226652e-03
3.513200000e+03    3.860385810e-03    1.293692259e+00    2.210351100e-03
3.513300000e+03    3.837486850e-03    1.293705415e+00    2.198099579e-03
3.513400000e+03    3.814988019e-03    1.293723193e+00    2.186010085e-03
3.513500000e+03    3.804838936e-03    1.293741629e+00    2.180374482e-03
3.513600000e+03    3.794689697e-03    1.293754619e+00    2.174795805e-03
3.513700000e+03    3.777390653e-03    1.293769062e+00    2.165462732e-03
3.513800000e+03    3.763591620e-03    1.293786385e+00    2.157931041e-03
3.513900000e+03    3.753192502e-03    1.293803437e+00    2.152180955e-03
3.514000000e+03    3.745293349e-03    1.293821077e+00    2.147732732e-03
3.514100000e+03    3.742444052e-03    1.293837617e+00    2.145937366e-03
3.514200000e+03    3.739594691e-03    1.293851905e+00    2.144165511e-03
3.514300000e+03    3.736195341e-03    1.293866217e+00    2.142105992e-03
3.514400000e+03    3.734995939e-03    1.293880319e+00    2.141199345e-03
3.514500000e+03    3.736496443e-03    1.293893325e+00    2.141716070e-03
3.514600000e+03    3.739496847e-03    1.293903913e+00    2.143042201e-03
3.514700000e+03    3.740897227e-03    1.293912565e+00    2.143551652e-03
3.514800000e+03    3.742297571e-03    1.293919868e+00    2.144075044e-03
3.514900000e+03    3.742097857e-03    1.293924095e+00    2.143793565e-03
3.515000000e+03    3.736098207e-03    1.293926071e+00    2.140502745e-03
3.515100000e+03    3.721598712e-03    1.293927089e+00    2.132777835e-03
3.515200000e+03    3.698399529e-03    1.293932246e+00    2.120462147e-03
3.515300000e+03    3.682850289e-03    1.293941262e+00    2.112106998e-03
3.515400000e+03    3.667300858e-03    1.293943568e+00    2.103821367e-03
3.515500000e+03    3.632001909e-03    1.293947763e+00    2.085191782e-03
3.515600000e+03    3.596503240e-03    1.293961345e+00    2.066362205e-03
3.515700000e+03    3.564904582e-03    1.293978302e+00    2.049537829e-03
3.515800000e+03    3.540505954e-03    1.294001677e+00    2.036412371e-03
3.515900000e+03    3.532856919e-03    1.294023708e+00    2.032057357e-03
3.516000000e+03    3.525207758e-03    1.294041310e+00    2.027748182e-03
3.516100000e+03    3.518308622e-03    1.294060406e+00    2.023816119e-03
3.516200000e+03    3.518409319e-03    1.294078982e+00    2.023548568e-03
3.516300000e+03    3.522709826e-03    1.294094270e+00    2.025510090e-03
3.516400000e+03    3.525460289e-03    1.294106779e+00    2.026689952e-03
3.516500000e+03    3.528210734e-03    1.294118747e+00    2.027875368e-03
3.516600000e+03    3.532411081e-03    1.294128328e+00    2.029843041e-03
3.516700000e+03    3.533711417e-03    1.294135448e+00    2.030320229e-03
3.516800000e+03    3.531011815e-03    1.294141558e+00    2.028717351e-03
3.516900000e+03    3.524712308e-03    1.294148332e+00    2.025226513e-03
3.517000000e+03    3.520012792e-03    1.294155946e+00    2.022563465e-03
3.517100000e+03    3.515313200e-03    1.294160988e+00    2.019926841e-03
3.517200000e+03    3.504313738e-03    1.294165676e+00    2.014001998e-03
3.517300000e+03    3.492314348e-03    1.294172155e+00    2.007536712e-03
3.517400000e+03    3.479914963e-03    1.294178459e+00    2.000864608e-03
3.517500000e+03    3.466315642e-03    1.294186096e+00    1.993552337e-03
3.517600000e+03    3.458016209e-03    1.294193844e+00    1.989008579e-03
3.517700000e+03    3.449716618e-03    1.294196170e+00    1.984520293e-03
3.517800000e+03    3.428417265e-03    1.294196751e+00    1.973258073e-03
3.517900000e+03    3.401018143e-03    1.294200808e+00    1.958774206e-03
3.518000000e+03    3.367119208e-03    1.294206272e+00    1.940881048e-03
3.518100000e+03    3.328220633e-03    1.294220491e+00    1.920287834e-03
3.518200000e+03    3.307921766e-03    1.294238716e+00    1.909371864e-03
3.518300000e+03    3.287622645e-03    1.294248184e+00    1.898545529e-03
3.518400000e+03    3.249724044e-03    1.294262151e+00    1.878480377e-03
3.518500000e+03    3.218925557e-03    1.294285603e+00    1.862028976e-03
3.518600000e+03    3.198826899e-03    1.294311211e+00    1.851145949e-03
3.518700000e+03    3.190328024e-03    1.294338280e+00    1.846308041e-03
3.518800000e+03    3.191428822e-03    1.294361249e+00    1.846526444e-03
3.518900000e+03    3.192529574e-03    1.294382729e+00    1.846760104e-03
3.519000000e+03    3.202230117e-03    1.294403456e+00    1.851493286e-03
3.519100000e+03    3.215330429e-03    1.294418838e+00    1.858056147e-03
3.519200000e+03    3.227830662e-03    1.294430962e+00    1.864338311e-03
3.519300000e+03    3.237230838e-03    1.294438801e+00    1.869044517e-03
3.519400000e+03    3.239581161e-03    1.294446215e+00    1.870073047e-03
3.519500000e+03    3.241931490e-03    1.294453980e+00    1.871098040e-03
3.519600000e+03    3.242531814e-03    1.294460095e+00    1.871225814e-03
3.519700000e+03    3.239732199e-03    1.294465838e+00    1.869581918e-03
3.519800000e+03    3.234632644e-03    1.294471784e+00    1.866735109e-03
3.519900000e+03    3.227933143e-03    1.294478505e+00    1.863045234e-03
3.520000000e+03    3.223483607e-03    1.294485632e+00    1.860526349e-03
3.520100000e+03    3.219033983e-03    1.294489755e+00    1.858037879e-03
3.520200000e+03    3.207334493e-03    1.294492894e+00    1.851774116e-03
3.520300000e+03    3.191935128e-03    1.294497620e+00    1.843562983e-03
3.520400000e+03    3.172635877e-03    1.294503209e+00    1.833307507e-03
3.520500000e+03    3.150336818e-03    1.294513313e+00    1.821441047e-03
3.520600000e+03    3.138437600e-03    1.294525781e+00    1.814981020e-03
3.520700000e+03    3.126538213e-03    1.294532447e+00    1.808579665e-03
3.520800000e+03    3.103639144e-03    1.294541580e+00    1.796411589e-03
3.520900000e+03    3.083740132e-03    1.294555180e+00    1.785765523e-03
3.521000000e+03    3.068041101e-03    1.294571263e+00    1.777287673e-03
3.521100000e+03    3.062491832e-03    1.294586974e+00    1.774112371e-03
3.521200000e+03    3.056942446e-03    1.294598511e+00    1.770979154e-03
3.521300000e+03    3.049443113e-03    1.294610483e+00    1.766824025e-03
3.521400000e+03    3.043843725e-03    1.294621902e+00    1.763666443e-03
3.521500000e+03    3.038344296e-03    1.294632057e+00    1.760573967e-03
3.521600000e+03    3.030844901e-03    1.294641803e+00    1.756441977e-03
3.521700000e+03    3.025745463e-03    1.294651942e+00    1.753558930e-03
3.521800000e+03    3.020645922e-03    1.294658408e+00    1.750712798e-03
3.521900000e+03    3.007146549e-03    1.294664289e+00    1.743488928e-03
3.522000000e+03    2.991047303e-03    1.294672547e+00    1.734884949e-03
3.522100000e+03    2.972848133e-03    1.294681901e+00    1.725174680e-03
3.522200000e+03    2.954249089e-03    1.294695249e+00    1.715216480e-03
3.522300000e+03    2.945349853e-03    1.294709579e+00    1.710310817e-03
3.522400000e+03    2.936450490e-03    1.294719315e+00    1.705451279e-03
3.522500000e+03    2.920451321e-03    1.294730430e+00    1.696873621e-03
3.522600000e+03    2.907152177e-03    1.294744433e+00    1.689676592e-03
3.522700000e+03    2.896852968e-03    1.294758601e+00    1.684043734e-03
3.522800000e+03    2.889453712e-03    1.294773311e+00    1.679918990e-03
3.522900000e+03    2.886654315e-03    1.294786739e+00    1.678207311e-03
3.523000000e+03    2.883854845e-03    1.294797512e+00    1.676522180e-03
3.523100000e+03    2.878655400e-03    1.294807392e+00    1.673593994e-03
3.523200000e+03    2.872555966e-03    1.294816851e+00    1.670200696e-03
3.523300000e+03    2.864056561e-03    1.294825560e+00    1.665563059e-03
3.523400000e+03    2.852657268e-03    1.294835821e+00    1.659397541e-03
3.523500000e+03    2.845657906e-03    1.294847213e+00    1.655516503e-03
3.523600000e+03    2.838658445e-03    1.294855034e+00    1.651671113e-03
3.523700000e+03    2.823259185e-03    1.294863391e+00    1.643439058e-03
3.523800000e+03    2.807860027e-03    1.294875260e+00    1.635172784e-03
3.523900000e+03    2.794060859e-03    1.294888159e+00    1.627731428e-03
3.524000000e+03    2.782761701e-03    1.294903287e+00    1.621572510e-03
3.524100000e+03    2.778512365e-03    1.294917794e+00    1.619097221e-03
3.524200000e+03    2.774262950e-03    1.294929404e+00    1.616650785e-03
3.524300000e+03    2.767763584e-03    1.294941078e+00    1.613030483e-03
3.524400000e+03    2.762364201e-03    1.294952932e+00    1.609982374e-03
3.524500000e+03    2.757064792e-03    1.294964042e+00    1.606993999e-03
3.524600000e+03    2.750965412e-03    1.294975455e+00    1.603585709e-03
3.524700000e+03    2.747515972e-03    1.294986931e+00    1.601558988e-03
3.524800000e+03    2.744066470e-03    1.294996116e+00    1.599555023e-03
3.524900000e+03    2.736567051e-03    1.295005127e+00    1.595441059e-03
3.525000000e+03    2.728667673e-03    1.295015220e+00    1.591108189e-03
3.525100000e+03    2.720768295e-03    1.295025370e+00    1.586775069e-03
3.525200000e+03    2.712568953e-03    1.295036481e+00    1.582276404e-03
3.525300000e+03    2.708319526e-03    1.295047808e+00    1.579835460e-03
3.525400000e+03    2.704070019e-03    1.295056202e+00    1.577423525e-03
3.525500000e+03    2.694670627e-03    1.295064690e+00    1.572325824e-03
3.525600000e+03    2.684671285e-03    1.295074358e+00    1.566904088e-03
3.525700000e+03    2.673971995e-03    1.295085436e+00    1.561103978e-03
3.525800000e+03    2.668422613e-03    1.295097235e+00    1.557982024e-03
3.525900000e+03    2.662873132e-03    1.295105631e+00    1.554893640e-03
3.526000000e+03    2.651373799e-03    1.295114437e+00    1.548699777e-03
3.526100000e+03    2.639974510e-03    1.295124964e+00    1.542541622e-03
3.526200000e+03    2.627875248e-03    1.295135839e+00    1.536015586e-03
3.526300000e+03    2.615776048e-03    1.295149002e+00    1.529467651e-03
3.526400000e+03    2.609726729e-03    1.295162685e+00    1.526068590e-03
3.526500000e+03    2.603677325e-03    1.295173429e+00    1.522698514e-03
3.526600000e+03    2.592778064e-03    1.295185291e+00    1.516789938e-03
3.526700000e+03    2.584278815e-03    1.295199583e+00    1.512108946e-03
3.526800000e+03    2.579479495e-03    1.295214270e+00    1.509352855e-03
3.526900000e+03    2.578780069e-03    1.295228544e+00    1.508737843e-03
3.527000000e+03    2.580080545e-03    1.295240867e+00    1.509184289e-03
3.527100000e+03    2.581380998e-03    1.295252445e+00    1.509638047e-03
3.527200000e+03    2.585081359e-03    1.295262579e+00    1.511356606e-03
3.527300000e+03    2.587381673e-03    1.295270021e+00    1.512371766e-03
3.527400000e+03    2.585882038e-03    1.295276127e+00    1.511419743e-03
3.527500000e+03    2.579682517e-03    1.295282607e+00    1.508015107e-03
3.527600000e+03    2.574233028e-03    1.295290733e+00    1.504985530e-03
3.527700000e+03    2.568783470e-03    1.295296492e+00    1.501979151e-03
3.527800000e+03    2.555284115e-03    1.295302931e+00    1.494772034e-03
3.527900000e+03    2.541784863e-03    1.295313147e+00    1.487528745e-03
3.528000000e+03    2.530685593e-03    1.295324570e+00    1.481524659e-03
3.528100000e+03    2.522786291e-03    1.295337518e+00    1.477173407e-03
3.528200000e+03    2.520286839e-03    1.295349400e+00    1.475646112e-03
3.528300000e+03    2.517787320e-03    1.295358942e+00    1.474141625e-03
3.528400000e+03    2.513587818e-03    1.295367653e+00    1.471759718e-03
3.528500000e+03    2.507988329e-03    1.295375800e+00    1.468654150e-03
3.528600000e+03    2.499488897e-03    1.295383540e+00    1.464042065e-03
3.528700000e+03    2.487789592e-03    1.295393324e+00    1.457743643e-03
3.528800000e+03    2.480890228e-03    1.295404793e+00    1.453929679e-03
3.528900000e+03    2.473990777e-03    1.295413226e+00    1.450145307e-03
3.529000000e+03    2.460191530e-03    1.295423294e+00    1.442751459e-03
3.529100000e+03    2.448892323e-03    1.295436960e+00    1.436625560e-03
3.529200000e+03    2.441893048e-03    1.295451571e+00    1.432730605e-03
3.529300000e+03    2.439793665e-03    1.295466365e+00    1.431386260e-03
3.529400000e+03    2.440894159e-03    1.295479314e+00    1.431726456e-03
3.529500000e+03    2.441994636e-03    1.295491718e+00    1.432071965e-03
3.529600000e+03    2.447095007e-03    1.295503497e+00    1.434506693e-03
3.529700000e+03    2.453095276e-03    1.295512398e+00    1.437437708e-03
3.529800000e+03    2.458095523e-03    1.295519636e+00    1.439863842e-03
3.529900000e+03    2.460295771e-03    1.295524700e+00    1.440852690e-03
3.530000000e+03    2.459296104e-03    1.295530139e+00    1.440171614e-03
3.530100000e+03    2.458296396e-03    1.295534192e+00    1.439503906e-03
3.530200000e+03    2.451496797e-03    1.295537311e+00    1.435825200e-03
3.530300000e+03    2.440197329e-03    1.295541593e+00    1.429792512e-03
3.530400000e+03    2.425598030e-03    1.295549138e+00    1.422010758e-03
3.530500000e+03    2.417648639e-03    1.295558933e+00    1.417670275e-03
3.530600000e+03    2.409699157e-03    1.295565345e+00    1.413362464e-03
3.530700000e+03    2.395099883e-03    1.295573921e+00    1.405572116e-03
3.530800000e+03    2.384300621e-03    1.295585954e+00    1.399727532e-03
3.530900000e+03    2.378501255e-03    1.295598426e+00    1.396482127e-03
3.531000000e+03    2.377801754e-03    1.295610142e+00    1.395899181e-03
3.531100000e+03    2.379002139e-03    1.295619353e+00    1.396329334e-03
3.531200000e+03    2.380202493e-03    1.295627395e+00    1.396770674e-03
3.531300000e+03    2.382502756e-03    1.295633136e+00    1.397806580e-03
3.531400000e+03    2.381503025e-03    1.295636265e+00    1.397149644e-03
3.531500000e+03    2.374803383e-03    1.295638011e+00    1.393539049e-03
3.531600000e+03    2.361303952e-03    1.295641688e+00    1.386370942e-03
3.531700000e+03    2.351704500e-03    1.295647923e+00    1.381208758e-03
3.531800000e+03    2.342104927e-03    1.295649696e+00    1.376089366e-03
3.531900000e+03    2.319205676e-03    1.295652219e+00    1.364041152e-03
3.532000000e+03    2.295106611e-03    1.295660436e+00    1.351314965e-03
3.532100000e+03    2.272007572e-03    1.295670465e+00    1.339092749e-03
